,eg:date,eg:indicator,eg:note,eg:value
889,2013-06-19T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,68
890,2013-06-19T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,70
891,2013-06-19T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,137
892,2013-06-19T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,280
893,2013-06-19T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,0.01
894,2013-06-19T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,19
895,2013-06-19T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,32
896,2013-06-19T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,136.6
897,2013-06-19T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,320
898,2013-06-19T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,0.01
899,2013-06-19T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,19
900,2013-06-19T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*6/11/2013 prep) DIFCO 2289454,23
901,2013-07-01T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,0
902,2013-07-01T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,0
903,2013-07-01T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,0.000001
904,2013-07-01T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,40
905,2013-07-01T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,44
906,2013-07-01T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,139
907,2013-07-01T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,60
908,2013-07-01T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,0.00001
909,2013-07-01T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,58
910,2013-07-01T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,54
911,2013-07-01T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,141.9
912,2013-07-01T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,80
913,2013-07-01T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,0.00001
914,2013-07-01T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,30
915,2013-07-01T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,38
916,2013-07-01T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*5/21/13 prep) DIFCO 2289454,139.45
